frontend-1  | 2026-04-18T05:48:03.211861575Z 172.19.0.1 - - [18/Apr/2026:05:48:03 +0000] "GET / HTTP/1.1" 200 3077 "-" "node" "-"
backend-1   | 2026-04-18T05:48:51.218251464Z     at Topology.selectServer (/app/node_modules/mongodb/lib/sdam/topology.js:326:38)
backend-1   | 2026-04-18T05:48:51.218252314Z     at runNextTicks (node:internal/process/task_queues:60:5)
backend-1   | 2026-04-18T05:48:51.218253055Z     at listOnTimeout (node:internal/timers:538:9)
backend-1   | 2026-04-18T05:48:51.218253755Z     at process.processTimers (node:internal/timers:512:7)
backend-1   | 2026-04-18T05:48:51.218254475Z     at async tryOperation (/app/node_modules/mongodb/lib/operations/execute_operation.js:145:18)
backend-1   | 2026-04-18T05:48:51.218255228Z     at async executeOperation (/app/node_modules/mongodb/lib/operations/execute_operation.js:75:16)
backend-1   | 2026-04-18T05:48:51.218255991Z     at async FindCursor._initialize (/app/node_modules/mongodb/lib/cursor/find_cursor.js:61:26)
backend-1   | 2026-04-18T05:48:51.218256742Z     at async FindCursor.cursorInit (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:633:27)
backend-1   | 2026-04-18T05:48:51.218257487Z     at async FindCursor.fetchBatch (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:667:13)
backend-1   | 2026-04-18T05:48:51.218258219Z     at async FindCursor.next (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:347:17) {
backend-1   | 2026-04-18T05:48:51.218258972Z   errorLabelSet: Set(0) {},
backend-1   | 2026-04-18T05:48:51.218259670Z   reason: TopologyDescription {
backend-1   | 2026-04-18T05:48:51.218260381Z     type: 'Single',
backend-1   | 2026-04-18T05:48:51.218261044Z     servers: Map(1) { 'mongodb:27017' => [ServerDescription] },
backend-1   | 2026-04-18T05:48:51.218261801Z     stale: false,
backend-1   | 2026-04-18T05:48:51.218262466Z     compatible: true,
backend-1   | 2026-04-18T05:48:51.218263152Z     heartbeatFrequencyMS: 10000,
backend-1   | 2026-04-18T05:48:51.218263812Z     localThresholdMS: 15,
backend-1   | 2026-04-18T05:48:51.218264469Z     setName: null,
backend-1   | 2026-04-18T05:48:51.218265113Z     maxElectionId: null,
backend-1   | 2026-04-18T05:48:51.218265777Z     maxSetVersion: null,
backend-1   | 2026-04-18T05:48:51.218268593Z     commonWireVersion: 0,
backend-1   | 2026-04-18T05:48:51.218269282Z     logicalSessionTimeoutMinutes: null
backend-1   | 2026-04-18T05:48:51.218270000Z   },
backend-1   | 2026-04-18T05:48:51.218270710Z   code: undefined,
backend-1   | 2026-04-18T05:48:51.218271413Z   [cause]: MongoNetworkError: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:51.218272144Z       at Socket.<anonymous> (/app/node_modules/mongodb/lib/cmap/connect.js:286:44)
backend-1   | 2026-04-18T05:48:51.218272931Z       at Object.onceWrapper (node:events:632:26)
backend-1   | 2026-04-18T05:48:51.218273593Z       at Socket.emit (node:events:517:28)
backend-1   | 2026-04-18T05:48:51.218274258Z       at emitErrorNT (node:internal/streams/destroy:151:8)
backend-1   | 2026-04-18T05:48:51.218274951Z       at emitErrorCloseNT (node:internal/streams/destroy:116:3)
backend-1   | 2026-04-18T05:48:51.218275683Z       at process.processTicksAndRejections (node:internal/process/task_queues:82:21) {
backend-1   | 2026-04-18T05:48:51.218276402Z     errorLabelSet: Set(1) { 'ResetPool' },
backend-1   | 2026-04-18T05:48:51.218277856Z     beforeHandshake: false,
backend-1   | 2026-04-18T05:48:51.218278533Z     [cause]: Error: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:51.218279231Z         at GetAddrInfoReqWrap.onlookupall [as oncomplete] (node:dns:118:26) {
backend-1   | 2026-04-18T05:48:51.218279948Z       errno: -3001,
backend-1   | 2026-04-18T05:48:51.218280599Z       code: 'EAI_AGAIN',
backend-1   | 2026-04-18T05:48:51.218281266Z       syscall: 'getaddrinfo',
backend-1   | 2026-04-18T05:48:51.218282098Z       hostname: 'mongodb'
backend-1   | 2026-04-18T05:48:51.218282794Z     }
backend-1   | 2026-04-18T05:48:51.218283445Z   }
backend-1   | 2026-04-18T05:48:51.218284086Z }
backend-1   | 2026-04-18T05:48:51.218436715Z getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:53.217450226Z Error searching products: MongoServerSelectionError: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:53.217467892Z     at Topology.selectServer (/app/node_modules/mongodb/lib/sdam/topology.js:326:38)
backend-1   | 2026-04-18T05:48:53.217470123Z     at runNextTicks (node:internal/process/task_queues:60:5)
backend-1   | 2026-04-18T05:48:53.217471728Z     at listOnTimeout (node:internal/timers:538:9)
backend-1   | 2026-04-18T05:48:53.217473164Z     at process.processTimers (node:internal/timers:512:7)
backend-1   | 2026-04-18T05:48:53.217474618Z     at async tryOperation (/app/node_modules/mongodb/lib/operations/execute_operation.js:145:18)
backend-1   | 2026-04-18T05:48:53.217476038Z     at async executeOperation (/app/node_modules/mongodb/lib/operations/execute_operation.js:75:16)
backend-1   | 2026-04-18T05:48:53.217477399Z     at async FindCursor._initialize (/app/node_modules/mongodb/lib/cursor/find_cursor.js:61:26)
backend-1   | 2026-04-18T05:48:53.217478755Z     at async FindCursor.cursorInit (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:633:27)
backend-1   | 2026-04-18T05:48:53.217480395Z     at async FindCursor.fetchBatch (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:667:13)
backend-1   | 2026-04-18T05:48:53.217481828Z     at async FindCursor.next (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:347:17) {
backend-1   | 2026-04-18T05:48:53.217483169Z   errorLabelSet: Set(0) {},
backend-1   | 2026-04-18T05:48:53.217484404Z   reason: TopologyDescription {
backend-1   | 2026-04-18T05:48:53.217485698Z     type: 'Single',
backend-1   | 2026-04-18T05:48:53.217486960Z     servers: Map(1) { 'mongodb:27017' => [ServerDescription] },
backend-1   | 2026-04-18T05:48:53.217488580Z     stale: false,
backend-1   | 2026-04-18T05:48:53.217489797Z     compatible: true,
backend-1   | 2026-04-18T05:48:53.217491071Z     heartbeatFrequencyMS: 10000,
backend-1   | 2026-04-18T05:48:53.217492341Z     localThresholdMS: 15,
backend-1   | 2026-04-18T05:48:53.217493557Z     setName: null,
backend-1   | 2026-04-18T05:48:53.217494850Z     maxElectionId: null,
backend-1   | 2026-04-18T05:48:53.217496156Z     maxSetVersion: null,
backend-1   | 2026-04-18T05:48:53.217497443Z     commonWireVersion: 0,
backend-1   | 2026-04-18T05:48:53.217498720Z     logicalSessionTimeoutMinutes: null
backend-1   | 2026-04-18T05:48:53.217508618Z   },
backend-1   | 2026-04-18T05:48:53.217510425Z   code: undefined,
backend-1   | 2026-04-18T05:48:53.217511778Z   [cause]: MongoNetworkError: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:53.217513107Z       at Socket.<anonymous> (/app/node_modules/mongodb/lib/cmap/connect.js:286:44)
backend-1   | 2026-04-18T05:48:53.217514590Z       at Object.onceWrapper (node:events:632:26)
backend-1   | 2026-04-18T05:48:53.217515910Z       at Socket.emit (node:events:517:28)
backend-1   | 2026-04-18T05:48:53.217517148Z       at emitErrorNT (node:internal/streams/destroy:151:8)
backend-1   | 2026-04-18T05:48:53.217518434Z       at emitErrorCloseNT (node:internal/streams/destroy:116:3)
backend-1   | 2026-04-18T05:48:53.217519755Z       at process.processTicksAndRejections (node:internal/process/task_queues:82:21) {
backend-1   | 2026-04-18T05:48:53.217521118Z     errorLabelSet: Set(1) { 'ResetPool' },
backend-1   | 2026-04-18T05:48:53.217522375Z     beforeHandshake: false,
backend-1   | 2026-04-18T05:48:53.217523668Z     [cause]: Error: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:53.217525057Z         at GetAddrInfoReqWrap.onlookupall [as oncomplete] (node:dns:118:26) {
backend-1   | 2026-04-18T05:48:53.217526538Z       errno: -3001,
backend-1   | 2026-04-18T05:48:53.217527829Z       code: 'EAI_AGAIN',
backend-1   | 2026-04-18T05:48:53.217529112Z       syscall: 'getaddrinfo',
backend-1   | 2026-04-18T05:48:53.217548667Z       hostname: 'mongodb'
backend-1   | 2026-04-18T05:48:53.217558018Z     }
backend-1   | 2026-04-18T05:48:53.217559190Z   }
backend-1   | 2026-04-18T05:48:53.217560016Z }
backend-1   | 2026-04-18T05:48:53.217560797Z Error tracking order: MongoServerSelectionError: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:53.217561655Z     at Topology.selectServer (/app/node_modules/mongodb/lib/sdam/topology.js:326:38)
backend-1   | 2026-04-18T05:48:53.217562435Z     at async tryOperation (/app/node_modules/mongodb/lib/operations/execute_operation.js:145:18)
backend-1   | 2026-04-18T05:48:53.217563223Z     at async executeOperation (/app/node_modules/mongodb/lib/operations/execute_operation.js:75:16)
backend-1   | 2026-04-18T05:48:53.217563987Z     at async FindCursor._initialize (/app/node_modules/mongodb/lib/cursor/find_cursor.js:61:26)
backend-1   | 2026-04-18T05:48:53.217564758Z     at async FindCursor.cursorInit (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:633:27)
backend-1   | 2026-04-18T05:48:53.217565504Z     at async FindCursor.fetchBatch (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:667:13)
backend-1   | 2026-04-18T05:48:53.217566268Z     at async FindCursor.next (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:347:17)
backend-1   | 2026-04-18T05:48:53.217567024Z     at async Collection.findOne (/app/node_modules/mongodb/lib/collection.js:277:21)
backend-1   | 2026-04-18T05:48:53.217567754Z     at async model.Query._findOne (/app/node_modules/mongoose/lib/query.js:2687:15)
backend-1   | 2026-04-18T05:48:53.217568497Z     at async model.Query.exec (/app/node_modules/mongoose/lib/query.js:4604:63) {
backend-1   | 2026-04-18T05:48:53.217569256Z   errorLabelSet: Set(0) {},
backend-1   | 2026-04-18T05:48:53.217569970Z   reason: TopologyDescription {
backend-1   | 2026-04-18T05:48:53.217582154Z     type: 'Single',
backend-1   | 2026-04-18T05:48:53.217583034Z     servers: Map(1) { 'mongodb:27017' => [ServerDescription] },
backend-1   | 2026-04-18T05:48:53.217583875Z     stale: false,
backend-1   | 2026-04-18T05:48:53.217584583Z     compatible: true,
backend-1   | 2026-04-18T05:48:53.217585312Z     heartbeatFrequencyMS: 10000,
backend-1   | 2026-04-18T05:48:53.217586009Z     localThresholdMS: 15,
backend-1   | 2026-04-18T05:48:53.217586698Z     setName: null,
backend-1   | 2026-04-18T05:48:53.217587370Z     maxElectionId: null,
backend-1   | 2026-04-18T05:48:53.217588064Z     maxSetVersion: null,
backend-1   | 2026-04-18T05:48:53.217588732Z     commonWireVersion: 0,
backend-1   | 2026-04-18T05:48:53.217589445Z     logicalSessionTimeoutMinutes: null
backend-1   | 2026-04-18T05:48:53.217590185Z   },
backend-1   | 2026-04-18T05:48:53.217590874Z   code: undefined,
backend-1   | 2026-04-18T05:48:53.217591589Z   [cause]: MongoNetworkError: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:53.217592355Z       at Socket.<anonymous> (/app/node_modules/mongodb/lib/cmap/connect.js:286:44)
backend-1   | 2026-04-18T05:48:53.217593246Z       at Object.onceWrapper (node:events:632:26)
backend-1   | 2026-04-18T05:48:53.217593998Z       at Socket.emit (node:events:517:28)
backend-1   | 2026-04-18T05:48:53.217594697Z       at emitErrorNT (node:internal/streams/destroy:151:8)
backend-1   | 2026-04-18T05:48:53.217595426Z       at emitErrorCloseNT (node:internal/streams/destroy:116:3)
backend-1   | 2026-04-18T05:48:53.217596164Z       at process.processTicksAndRejections (node:internal/process/task_queues:82:21) {
backend-1   | 2026-04-18T05:48:53.217597148Z     errorLabelSet: Set(1) { 'ResetPool' },
backend-1   | 2026-04-18T05:48:53.217597900Z     beforeHandshake: false,
backend-1   | 2026-04-18T05:48:53.217598661Z     [cause]: Error: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:53.217599841Z         at GetAddrInfoReqWrap.onlookupall [as oncomplete] (node:dns:118:26) {
backend-1   | 2026-04-18T05:48:53.217600607Z       errno: -3001,
backend-1   | 2026-04-18T05:48:53.217601296Z       code: 'EAI_AGAIN',
backend-1   | 2026-04-18T05:48:53.217601999Z       syscall: 'getaddrinfo',
backend-1   | 2026-04-18T05:48:53.217602725Z       hostname: 'mongodb'
backend-1   | 2026-04-18T05:48:53.217603419Z     }
backend-1   | 2026-04-18T05:48:53.217604101Z   }
backend-1   | 2026-04-18T05:48:53.217604773Z }
backend-1   | 2026-04-18T05:48:53.217746062Z getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:55.216543645Z Error searching products: MongoServerSelectionError: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:55.216564928Z     at Topology.selectServer (/app/node_modules/mongodb/lib/sdam/topology.js:326:38)
backend-1   | 2026-04-18T05:48:55.216567305Z     at async tryOperation (/app/node_modules/mongodb/lib/operations/execute_operation.js:145:18)
backend-1   | 2026-04-18T05:48:55.216568991Z     at async executeOperation (/app/node_modules/mongodb/lib/operations/execute_operation.js:75:16)
backend-1   | 2026-04-18T05:48:55.216579396Z     at async FindCursor._initialize (/app/node_modules/mongodb/lib/cursor/find_cursor.js:61:26)
backend-1   | 2026-04-18T05:48:55.216581363Z     at async FindCursor.cursorInit (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:633:27)
backend-1   | 2026-04-18T05:48:55.216583006Z     at async FindCursor.fetchBatch (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:667:13)
backend-1   | 2026-04-18T05:48:55.216584591Z     at async FindCursor.next (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:347:17)
backend-1   | 2026-04-18T05:48:55.216586158Z     at async [Symbol.asyncIterator] (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:255:34)
backend-1   | 2026-04-18T05:48:55.216587703Z     at async FindCursor.toArray (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:427:26)
backend-1   | 2026-04-18T05:48:55.216589229Z     at async model.Query._find (/app/node_modules/mongoose/lib/query.js:2407:14) {
backend-1   | 2026-04-18T05:48:55.216590802Z   errorLabelSet: Set(0) {},
backend-1   | 2026-04-18T05:48:55.216592229Z   reason: TopologyDescription {
backend-1   | 2026-04-18T05:48:55.216593715Z     type: 'Single',
backend-1   | 2026-04-18T05:48:55.216595145Z     servers: Map(1) { 'mongodb:27017' => [ServerDescription] },
backend-1   | 2026-04-18T05:48:55.216596892Z     stale: false,
backend-1   | 2026-04-18T05:48:55.216598285Z     compatible: true,
backend-1   | 2026-04-18T05:48:55.216599738Z     heartbeatFrequencyMS: 10000,
backend-1   | 2026-04-18T05:48:55.216601134Z     localThresholdMS: 15,
backend-1   | 2026-04-18T05:48:55.216602564Z     setName: null,
backend-1   | 2026-04-18T05:48:55.216603964Z     maxElectionId: null,
backend-1   | 2026-04-18T05:48:55.216605373Z     maxSetVersion: null,
backend-1   | 2026-04-18T05:48:55.216606770Z     commonWireVersion: 0,
backend-1   | 2026-04-18T05:48:55.216608231Z     logicalSessionTimeoutMinutes: null
backend-1   | 2026-04-18T05:48:55.216609691Z   },
backend-1   | 2026-04-18T05:48:55.216611093Z   code: undefined,
backend-1   | 2026-04-18T05:48:55.216612488Z   [cause]: MongoNetworkError: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:55.216614397Z       at Socket.<anonymous> (/app/node_modules/mongodb/lib/cmap/connect.js:286:44)
backend-1   | 2026-04-18T05:48:55.216616046Z       at Object.onceWrapper (node:events:632:26)
backend-1   | 2026-04-18T05:48:55.216617528Z       at Socket.emit (node:events:517:28)
backend-1   | 2026-04-18T05:48:55.216618931Z       at emitErrorNT (node:internal/streams/destroy:151:8)
backend-1   | 2026-04-18T05:48:55.216620413Z       at emitErrorCloseNT (node:internal/streams/destroy:116:3)
backend-1   | 2026-04-18T05:48:55.216621912Z       at process.processTicksAndRejections (node:internal/process/task_queues:82:21) {
backend-1   | 2026-04-18T05:48:55.216623435Z     errorLabelSet: Set(1) { 'ResetPool' },
backend-1   | 2026-04-18T05:48:55.216624886Z     beforeHandshake: false,
backend-1   | 2026-04-18T05:48:55.216626312Z     [cause]: Error: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:55.216628573Z         at GetAddrInfoReqWrap.onlookupall [as oncomplete] (node:dns:118:26) {
backend-1   | 2026-04-18T05:48:55.216630177Z       errno: -3001,
backend-1   | 2026-04-18T05:48:55.216633668Z       code: 'EAI_AGAIN',
backend-1   | 2026-04-18T05:48:55.216635336Z       syscall: 'getaddrinfo',
backend-1   | 2026-04-18T05:48:55.216636831Z       hostname: 'mongodb'
backend-1   | 2026-04-18T05:48:55.216638281Z     }
backend-1   | 2026-04-18T05:48:55.216639803Z   }
backend-1   | 2026-04-18T05:48:55.216641259Z }
backend-1   | 2026-04-18T05:48:55.217853873Z Error tracking order: MongoServerSelectionError: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:55.217861212Z     at Topology.selectServer (/app/node_modules/mongodb/lib/sdam/topology.js:326:38)
backend-1   | 2026-04-18T05:48:55.217863354Z     at runNextTicks (node:internal/process/task_queues:60:5)
backend-1   | 2026-04-18T05:48:55.217864891Z     at listOnTimeout (node:internal/timers:538:9)
backend-1   | 2026-04-18T05:48:55.217866312Z     at process.processTimers (node:internal/timers:512:7)
backend-1   | 2026-04-18T05:48:55.217867680Z     at async tryOperation (/app/node_modules/mongodb/lib/operations/execute_operation.js:145:18)
backend-1   | 2026-04-18T05:48:55.217869139Z     at async executeOperation (/app/node_modules/mongodb/lib/operations/execute_operation.js:75:16)
backend-1   | 2026-04-18T05:48:55.217870572Z     at async FindCursor._initialize (/app/node_modules/mongodb/lib/cursor/find_cursor.js:61:26)
backend-1   | 2026-04-18T05:48:55.217871997Z     at async FindCursor.cursorInit (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:633:27)
backend-1   | 2026-04-18T05:48:55.217873362Z     at async FindCursor.fetchBatch (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:667:13)
backend-1   | 2026-04-18T05:48:55.217874754Z     at async FindCursor.next (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:347:17) {
backend-1   | 2026-04-18T05:48:55.217876170Z   errorLabelSet: Set(0) {},
backend-1   | 2026-04-18T05:48:55.217877467Z   reason: TopologyDescription {
backend-1   | 2026-04-18T05:48:55.217878757Z     type: 'Single',
backend-1   | 2026-04-18T05:48:55.217880171Z     servers: Map(1) { 'mongodb:27017' => [ServerDescription] },
backend-1   | 2026-04-18T05:48:55.217881652Z     stale: false,
backend-1   | 2026-04-18T05:48:55.217882908Z     compatible: true,
backend-1   | 2026-04-18T05:48:55.217884176Z     heartbeatFrequencyMS: 10000,
backend-1   | 2026-04-18T05:48:55.217885630Z     localThresholdMS: 15,
backend-1   | 2026-04-18T05:48:55.217887050Z     setName: null,
backend-1   | 2026-04-18T05:48:55.217888466Z     maxElectionId: null,
backend-1   | 2026-04-18T05:48:55.217889894Z     maxSetVersion: null,
backend-1   | 2026-04-18T05:48:55.217891289Z     commonWireVersion: 0,
backend-1   | 2026-04-18T05:48:55.217892739Z     logicalSessionTimeoutMinutes: null
backend-1   | 2026-04-18T05:48:55.217894188Z   },
backend-1   | 2026-04-18T05:48:55.217895607Z   code: undefined,
backend-1   | 2026-04-18T05:48:55.217897039Z   [cause]: MongoNetworkError: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:55.217898554Z       at Socket.<anonymous> (/app/node_modules/mongodb/lib/cmap/connect.js:286:44)
backend-1   | 2026-04-18T05:48:55.217909518Z       at Object.onceWrapper (node:events:632:26)
backend-1   | 2026-04-18T05:48:55.217915716Z       at Socket.emit (node:events:517:28)
backend-1   | 2026-04-18T05:48:55.217917641Z       at emitErrorNT (node:internal/streams/destroy:151:8)
backend-1   | 2026-04-18T05:48:55.217919190Z       at emitErrorCloseNT (node:internal/streams/destroy:116:3)
backend-1   | 2026-04-18T05:48:55.217920747Z       at process.processTicksAndRejections (node:internal/process/task_queues:82:21) {
backend-1   | 2026-04-18T05:48:55.217922259Z     errorLabelSet: Set(1) { 'ResetPool' },
backend-1   | 2026-04-18T05:48:55.217923698Z     beforeHandshake: false,
backend-1   | 2026-04-18T05:48:55.217925094Z     [cause]: Error: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:55.217926554Z         at GetAddrInfoReqWrap.onlookupall [as oncomplete] (node:dns:118:26) {
backend-1   | 2026-04-18T05:48:55.217928068Z       errno: -3001,
backend-1   | 2026-04-18T05:48:55.217929513Z       code: 'EAI_AGAIN',
backend-1   | 2026-04-18T05:48:55.217930949Z       syscall: 'getaddrinfo',
backend-1   | 2026-04-18T05:48:55.217932723Z       hostname: 'mongodb'
backend-1   | 2026-04-18T05:48:55.217934323Z     }
backend-1   | 2026-04-18T05:48:55.217935814Z   }
backend-1   | 2026-04-18T05:48:55.217937229Z }
backend-1   | 2026-04-18T05:48:55.218011269Z getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:57.217654422Z Error searching products: MongoServerSelectionError: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:57.217666249Z     at Topology.selectServer (/app/node_modules/mongodb/lib/sdam/topology.js:326:38)
backend-1   | 2026-04-18T05:48:57.217667598Z     at runNextTicks (node:internal/process/task_queues:60:5)
backend-1   | 2026-04-18T05:48:57.217668712Z     at listOnTimeout (node:internal/timers:538:9)
backend-1   | 2026-04-18T05:48:57.217669444Z     at process.processTimers (node:internal/timers:512:7)
backend-1   | 2026-04-18T05:48:57.217670220Z     at async tryOperation (/app/node_modules/mongodb/lib/operations/execute_operation.js:145:18)
backend-1   | 2026-04-18T05:48:57.217671320Z     at async executeOperation (/app/node_modules/mongodb/lib/operations/execute_operation.js:75:16)
backend-1   | 2026-04-18T05:48:57.217672588Z     at async FindCursor._initialize (/app/node_modules/mongodb/lib/cursor/find_cursor.js:61:26)
backend-1   | 2026-04-18T05:48:57.217674471Z     at async FindCursor.cursorInit (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:633:27)
backend-1   | 2026-04-18T05:48:57.217675298Z     at async FindCursor.fetchBatch (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:667:13)
backend-1   | 2026-04-18T05:48:57.217676401Z     at async FindCursor.next (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:347:17) {
backend-1   | 2026-04-18T05:48:57.217677182Z   errorLabelSet: Set(0) {},
backend-1   | 2026-04-18T05:48:57.217677940Z   reason: TopologyDescription {
backend-1   | 2026-04-18T05:48:57.217678694Z     type: 'Single',
backend-1   | 2026-04-18T05:48:57.217679397Z     servers: Map(1) { 'mongodb:27017' => [ServerDescription] },
backend-1   | 2026-04-18T05:48:57.217680306Z     stale: false,
backend-1   | 2026-04-18T05:48:57.217680972Z     compatible: true,
backend-1   | 2026-04-18T05:48:57.217681669Z     heartbeatFrequencyMS: 10000,
backend-1   | 2026-04-18T05:48:57.217689247Z     localThresholdMS: 15,
backend-1   | 2026-04-18T05:48:57.217689975Z     setName: null,
backend-1   | 2026-04-18T05:48:57.217690655Z     maxElectionId: null,
backend-1   | 2026-04-18T05:48:57.217691336Z     maxSetVersion: null,
backend-1   | 2026-04-18T05:48:57.217692029Z     commonWireVersion: 0,
backend-1   | 2026-04-18T05:48:57.217692724Z     logicalSessionTimeoutMinutes: null
backend-1   | 2026-04-18T05:48:57.217693466Z   },
backend-1   | 2026-04-18T05:48:57.217694153Z   code: undefined,
backend-1   | 2026-04-18T05:48:57.217694881Z   [cause]: MongoNetworkError: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:57.217695646Z       at Socket.<anonymous> (/app/node_modules/mongodb/lib/cmap/connect.js:286:44)
backend-1   | 2026-04-18T05:48:57.217696517Z       at Object.onceWrapper (node:events:632:26)
backend-1   | 2026-04-18T05:48:57.217697350Z       at Socket.emit (node:events:517:28)
backend-1   | 2026-04-18T05:48:57.217698193Z       at emitErrorNT (node:internal/streams/destroy:151:8)
backend-1   | 2026-04-18T05:48:57.217698922Z       at emitErrorCloseNT (node:internal/streams/destroy:116:3)
backend-1   | 2026-04-18T05:48:57.217699667Z       at process.processTicksAndRejections (node:internal/process/task_queues:82:21) {
backend-1   | 2026-04-18T05:48:57.217700531Z     errorLabelSet: Set(1) { 'ResetPool' },
backend-1   | 2026-04-18T05:48:57.217701372Z     beforeHandshake: false,
backend-1   | 2026-04-18T05:48:57.217702047Z     [cause]: Error: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:57.217702803Z         at GetAddrInfoReqWrap.onlookupall [as oncomplete] (node:dns:118:26) {
backend-1   | 2026-04-18T05:48:57.217703604Z       errno: -3001,
backend-1   | 2026-04-18T05:48:57.217704284Z       code: 'EAI_AGAIN',
backend-1   | 2026-04-18T05:48:57.217704980Z       syscall: 'getaddrinfo',
backend-1   | 2026-04-18T05:48:57.217705998Z       hostname: 'mongodb'
backend-1   | 2026-04-18T05:48:57.217706762Z     }
backend-1   | 2026-04-18T05:48:57.217707473Z   }
backend-1   | 2026-04-18T05:48:57.217708140Z }
backend-1   | 2026-04-18T05:48:57.217823533Z Error tracking order: MongoServerSelectionError: getaddrinfo EAI_AGAIN mongodb
backend-1   | 2026-04-18T05:48:57.217829388Z     at Topology.selectServer (/app/node_modules/mongodb/lib/sdam/topology.js:326:38)
backend-1   | 2026-04-18T05:48:57.217830480Z     at runNextTicks (node:internal/process/task_queues:60:5)
backend-1   | 2026-04-18T05:48:57.217831312Z     at listOnTimeout (node:internal/timers:538:9)
backend-1   | 2026-04-18T05:48:57.217832129Z     at process.processTimers (node:internal/timers:512:7)
backend-1   | 2026-04-18T05:48:57.217832884Z     at async tryOperation (/app/node_modules/mongodb/lib/operations/execute_operation.js:145:18)
backend-1   | 2026-04-18T05:48:57.217833675Z     at async executeOperation (/app/node_modules/mongodb/lib/operations/execute_operation.js:75:16)
backend-1   | 2026-04-18T05:48:57.217834479Z     at async FindCursor._initialize (/app/node_modules/mongodb/lib/cursor/find_cursor.js:61:26)
backend-1   | 2026-04-18T05:48:57.217835224Z     at async FindCursor.cursorInit (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:633:27)
backend-1   | 2026-04-18T05:48:57.217839882Z     at async FindCursor.fetchBatch (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:667:13)
backend-1   | 2026-04-18T05:48:57.217840695Z     at async FindCursor.next (/app/node_modules/mongodb/lib/cursor/abstract_cursor.js:347:17) {
backend-1   | 2026-04-18T05:48:57.217841467Z   errorLabelSet: Set(0) {},
backend-1   | 2026-04-18T05:48:57.217842183Z   reason: TopologyDescription {
backend-1   | 2026-04-18T05:48:57.217842905Z     type: 'Single',
backend-1   | 2026-04-18T05:48:57.217843657Z     servers: Map(1) { 'mongodb:27017' => [ServerDescription] },
backend-1   | 2026-04-18T05:48:57.217844519Z     stale: false,
backend-1   | 2026-04-18T05:48:57.217845219Z     compatible: true,
backend-1   | 2026-04-18T05:48:57.217845925Z     heartbeatFrequencyMS: 10000,
backend-1   | 2026-04-18T05:48:57.217846604Z     localThresholdMS: 15,
backend-1   | 2026-04-18T05:48:57.217847280Z     setName: null,
backend-1   | 2026-04-18T05:48:57.217847946Z     maxElectionId: null,
backend-1   | 2026-04-18T05:48:57.217848635Z     maxSetVersion: null,
backend-1   | 2026-04-18T05:48:57.217849289Z     commonWireVersion: 0,
